,Dissolved Oxygen,Salinity,Temperature,pH,Turbidity,Dissolved Organic Matter,Suspended Matter,Nitrate,Chlorophyll,label
12,-1.7353045884025624,-0.6849394110804529,0.7037718225145352,-0.4306790360143676,-0.36083417407048285,1.0620267415848716,1.3151993545121692,0.012854201552377915,-0.3663758070493667,1
13,-1.3749031542187065,-0.5494073865641815,0.6699340628414793,-0.023306585177144953,-0.3045976845407005,1.153056786270399,1.2938540089125856,0.012225839508062669,-0.3312401457199603,1
14,-1.8766032651487863,-0.46816236928417015,1.2245731478049762,-0.002776724951638837,-0.2028331052832535,1.2071651314118441,1.4111031352966896,0.011025784529361751,-0.5241798686730861,1
15,-0.31887516250263725,0.08629656415733751,0.6337767793198679,0.00813719718042798,-0.4433559843323438,0.833980926383798,0.9694979853002504,0.01373490094366639,-0.932884836918903,1
16,-0.9191430749273432,-0.27960754023177636,0.7379604345343977,-0.07628564807759348,-0.15603641198403023,1.0854739099143151,1.0326986619915581,0.010444715367110122,-0.9558405307631218,1
17,-1.8695158791912303,0.07755515955077998,0.6976773873045816,-0.2237610359053279,-0.4203470746743092,1.035934873779207,1.0211996496515885,0.013494100911800248,-0.17250713765932094,1
18,-2.530805660827696,-0.47242452624933734,0.6904004497404772,-0.27417062309396495,-0.6434064703801496,1.0275683270562335,1.0416172859415114,0.01568669889953461,-0.056307482392729584,1
19,-1.0833174685878963,1.0497479590770122,1.9944883023729325,0.27823078805310375,0.4398379440495971,0.8094901086421047,1.0252848832591641,0.0008940427452036543,-0.14320129687615968,1
20,-2.993308111828839,1.3478835553024666,0.8888107005115349,0.6761698938732418,0.5315679556596505,0.7175900555977089,0.9925648542167692,-0.0010534920898795275,-0.16614355051906246,1
21,-1.7603648966167962,-0.38869210014489897,0.6839194272224944,0.0919126696477225,-0.43093199445470615,0.8678421077832048,0.9969257266337974,0.013605324579176974,-0.8554792683956254,1
22,-1.463741953074863,-0.8569122935008053,0.7049543248686918,-0.31861488443351776,-0.38423838741795924,0.8244132959366953,0.9824281284209179,0.01310884593596256,-0.8483595121862889,1
23,-0.6353452814057562,-0.10892148297439155,0.7028318847458139,-0.40909644472127665,-0.3592205527911782,0.813044254339955,0.9557636338973019,0.012836500140033806,-0.9583619399925081,1
24,-1.2985075698707116,-0.4617791174585152,0.9507783719558188,-0.2522040582901943,-0.3772215374054424,1.1070872745490632,1.1415834274327192,0.013032913290711634,-0.04926886105959769,1
25,-1.9460364470085927,-0.3344930337500854,1.1720427547641121,-0.008546565533632963,-0.3577116939737393,0.9885575340965853,0.9868314531060869,0.012819928571523514,-0.1578311374571845,1
26,-1.001187612729153,-0.7686201135257326,0.991236845359081,0.010881133453161813,-0.35773236709954753,1.2380306018958438,1.50806318090712,0.012820156214508308,-0.805452295558239,1
27,-1.6650294520335442,-0.9233552103093126,0.6651585725650495,0.026713360709401602,-0.4216089734483089,1.0923437308586825,1.4625364766074311,0.01350740023575682,-0.2472290206621497,1
28,-3.144160165739607,-0.7060610381301894,0.7226918601811778,0.013125316183090025,-0.40335292716022053,1.4361431505659004,1.4069645259075223,0.013313920871172,-0.1847366877504848,1
29,-1.5581611016840888,-0.44539705568589155,1.6064759273406786,0.0078071705268292465,-0.5395508323838532,1.3740597273137205,1.009992180599422,0.014703992215542597,-0.6529824670818285,1
30,-2.308892646339311,-0.6652042329971573,0.6907415561887968,-0.47526933871268445,-0.3349869001122859,1.3334281063698175,1.0529432622311417,0.012568335893609816,-1.0249496993858092,1
31,-3.142322833899501,-0.9552485814528903,0.6369929258325961,-0.018201604480911977,-0.4002198311340084,1.1961010180671048,0.8747539846339717,0.013280481420719723,-0.2102347602843786,1
32,-2.2675133887265,0.5211160187462393,1.2481777140284878,-0.06906468310741505,-0.29839686426448075,1.2053373781865906,0.9775772850413501,0.012155087220550892,-0.36440788172222743,1
33,0.4879193264060787,0.4691225893734947,1.1779552665349833,-0.1209675098084417,0.29271345373659996,1.2146526440878294,1.3746914306887952,0.0037011246193095902,-1.029961760020696,1
34,-1.0928545019296125,-0.32502038192934446,1.2052437824002835,-0.10175546401371387,-0.34481669206755167,1.3967423746213652,1.2322717961513474,0.0126776341675335,-0.9682605714332022,1
35,-2.2337157515643464,-0.634176941070436,0.718078801546805,-0.05235860183800318,-0.36976747871873783,1.3698215949190642,1.2561017248898159,0.012951865006526488,-0.8921602226744922,1
36,-1.1772443099128764,0.6008860089658917,0.6518554210806736,0.006629591157122389,-0.2786015082033716,1.3029086303352044,0.956769836471689,0.011927212322388699,-0.20077212622816806,1
37,-1.3864233371167702,1.4100054755006846,1.120876787516572,0.5792642895975687,0.06359320040359301,1.2342413175258646,0.9174148608487211,0.0074366434995314385,0.053359947333136926,1
38,-1.9539962582099808,0.645788730057836,1.2047889738025723,0.12655512512898628,0.18420831799939846,1.2222704615359552,0.958824407392742,0.005556707636067331,-0.5637705497078802,1
39,-2.6214963780648257,-0.3817119551683783,1.1454364517954057,-0.021474886171677428,-0.3910124678855109,1.166539295707929,1.26336510888658,0.013181816525851962,-0.9187031785022969,1
40,-2.4200306415554875,-0.7867392193343707,0.7481611416554853,-0.03184869464216009,-0.3321222753550162,1.3621268559012458,1.261830695827242,0.012536348915300295,-0.8848866773457331,1
41,-2.8327289441087706,0.13921294753026336,2.3045161631766584,1.8239911407969298,1.6703952815404162,1.3717405170125743,1.1772192640404162,-0.05561486868745883,1.1044796254289941,1
42,-1.7938433600300066,0.7031533481184064,2.3308382107717227,2.1378768528280143,2.392936323858729,1.2235952993530193,1.2750729508818457,-0.34120615238108915,2.275259138783937,1
43,-1.5225161334011712,0.656355225750599,0.6088760085927173,0.008690922697007398,-0.3303178467118331,1.201312846113061,1.2092874162006184,0.012516169881093844,-0.16368356539630297,1
44,-1.4212069102054055,-0.501313198872529,2.0375435162938063,1.6413053903769843,1.6343882138720767,1.1853220100629653,1.1962953516098753,-0.05201592949881119,1.0951619925425256,1
45,-4.398633895118686,0.8945047596539758,2.6622686061714833,1.7190413434812584,1.6014239369878196,1.1297569989418075,0.7791965661196754,-0.04893791232280915,0.2280303860010924,1
46,-1.4729814994919728,0.37204652129358173,1.993881890909253,1.6806560343583208,1.615088942988724,1.092596761836043,0.5094547098730288,-0.05019007289167482,0.39162097247997474,1
47,-1.5400609507460195,0.6973747426820525,2.356901844390882,1.5385137104065119,1.7048902078341799,1.036017721437847,0.7862564044142967,-0.05931994787692585,0.6583129092678964,1
48,-0.7902499430208713,0.9682903118880973,0.8527671191394088,0.09762997791732042,-0.09057300354620204,1.4651616409396164,0.5473975645521089,0.009598563081468501,-0.17796848222166448,1
49,-1.8013362740451442,0.8028204847585556,0.6132483730666383,0.09342528523151054,0.07210577900499432,1.4795368695463205,1.032315014333589,0.007309735905603981,-0.8773372531680496,1
50,-1.5978489662383921,1.0626193969690803,1.1852322040990482,-0.10338995838342008,-0.33638401230373416,1.2862556205159112,0.6414716429979993,0.01258391359121891,-0.5126536357185051,1
51,-1.4633645079867343,1.3971956386811255,0.8739536196515714,1.3751670053001048,0.8444730354947779,1.3403115806746062,0.17804981737153758,-0.00918593867475909,0.15061474795213914,1
52,-0.4291150729089892,1.2828122182360024,1.2402640444275443,0.2397855729161786,0.35220889393011634,1.2149642820743456,0.34448337785351596,0.0026092690642635077,-0.5737596237973769,1
53,-1.693655905346802,0.12739892391044136,0.8357117967235621,-0.02503587008561444,-0.02392200784065953,1.2641684575006398,0.6881868165526075,0.008694489033211105,-0.9593507935685485,1
54,-0.46552492790742006,0.2745135431896422,0.5021096902694786,-0.39366274921792566,-0.1442186475523912,1.0065574759098395,0.6481764254901076,0.010294896356407873,-0.9395217789880138,1
55,0.043681675224805046,0.3215897200537061,1.2245731478049762,-0.07981424081756333,-0.2726116096837096,1.057785902427804,1.0490632659259267,0.011857650515258937,-0.5966070375473088,1
56,-0.49933033695735185,0.7697880779216574,1.5533997639825818,1.7903414356234728,1.470760911991143,0.913382613663446,1.3619532732262793,-0.038430707910132415,1.147394531513014,1
57,-2.2388457731927915,0.11339041518684836,1.0315068980575053,-0.24509921848408453,0.08197300607996647,1.1073202230773593,1.0366181386409752,0.007161576462592553,-0.5131194755154498,1
58,-0.2405273128418529,-0.25665912275590097,0.8443076792211448,-0.2823100082380693,-0.15475495755048221,1.121281771111785,0.8319416103812707,0.010428529636438824,-1.4014882348007807,1
59,-0.22748754906258722,0.19207920037521814,0.5321270577214297,-0.4340991681334537,-0.1286380948570839,1.3102762999498136,0.6268328928956017,0.01009542549846565,-1.0329336562896956,1
60,-1.2157176216767458,0.87868666632105,0.6446921856660062,-0.19648546819471133,-0.21385411627157883,1.3169415445809236,0.9928437764329625,0.011159867027851446,-0.2717801720019259,1
61,-1.9830637353137799,0.4405821752274717,0.6921059819820755,0.3975889747185057,-0.07979532083597128,0.83330186422676,0.9270314630269071,0.009455361677689724,-0.6312116817863007,1
62,-2.082526628002198,0.4946564463460825,1.2052437824002835,0.6661405359993051,0.33318514832147245,1.2476862706583356,0.8489127248717397,0.002964488922335825,-0.3651849090944923,1
63,-2.1440229853551496,1.946993282691104,1.2307130638746393,1.641692313376749,1.1022357649518546,1.2146526440878294,1.122512205316308,-0.018355802114742952,1.2317908616985225,1
64,-1.3563801550160086,1.9302887711665184,0.5539578704137034,0.7034414531607143,0.7347463694522162,1.4110851039745103,1.3215174516356984,-0.006031543741408369,-0.3301855132943714,1
65,-1.693521192625328,0.6100384414183302,0.6484753662745929,-0.42050680358535986,-0.44492490696125214,1.2515369798121425,1.2957980685151607,0.01375118765926659,-1.0877929552672985,1
66,-1.6844954402865602,0.5967823154493171,0.6914919903751182,-0.121839508090415,-0.1892299091348503,1.2391199593972542,1.020536902059802,0.010858848428050002,-0.8677102635291104,1
67,-0.7188072963990781,1.1650182225487784,1.2728153454955362,1.9510760767599749,1.6903451273119572,1.3618787245436943,1.1823468351321453,-0.057725175612841254,1.6319913701041218,1
68,-1.7285465002086096,1.3498552144577465,0.9334956452410924,0.5101362785975775,0.6085080219532806,1.3999443199083832,1.1434449956255752,-0.0028220056492569865,-0.8390783911383766,1
69,-2.202413466074114,1.1257751530979971,1.2764213279491103,0.3327027918118975,0.2844662733719274,1.2477108274977968,1.3495749604944678,0.003848136433851148,-0.8995676273082186,1
70,-1.3013275561735707,0.028729087392468183,1.151576367865114,0.017952930260759857,0.034397438797587505,1.2453662418533897,1.5334238946151848,0.007865628730106034,-0.42942879676565887,1
71,-1.8363840337486708,1.0643187369003706,0.8137672818818003,-0.0954645612651926,-0.3483618537771037,1.1444026479240346,1.478978987117123,0.01271687634403334,-1.2308827459526581,1
72,-1.0879201532382639,1.4041707918465989,0.6273336575183651,1.125977062835541,0.5811430891308489,0.9757007992665647,1.4823494751649984,-0.0021779309712920704,0.13769973124718324,1
73,-2.832958811054144,0.9303816491183624,1.3118963985740824,2.26108725254534,1.8946793504254724,1.1442042402994927,1.013538736810937,-0.08576080654018486,2.7819825700142147,1
74,-0.7225118962396172,0.7503066325318534,0.5930714098207518,0.4220232274929104,0.282367113002693,1.2478706198897929,1.2750729508818457,0.003885397546342438,-0.37604707644666946,1
75,-1.8320283224210063,0.9439952737254215,0.5212116513752858,0.012051359302776482,-0.28656429340489903,0.8156268556052659,1.1970990853997958,0.012019244442795446,-0.8504547058561329,1
76,-2.1689598069080325,0.8771561982954323,0.6208147342838145,-0.30220925210697464,-0.14921930906547218,1.0193060385706672,1.1936215033066402,0.010358445328327897,-0.8180771268414281,1
77,-1.898104912304079,0.053496117221061214,0.872861389912974,-0.22755451323565015,-0.22347885316815186,0.9828993245392538,1.1978163904793524,0.011276122677600899,-0.3852518521817257,1
78,-0.7642728398966057,0.09671606694604473,1.1615821570157334,0.0008652655377415108,-0.18763221174974937,1.3964510172868676,1.0777073746560424,0.010839135557210052,-0.9064420532556192,1
79,-1.5936317096522417,1.3552200306208302,0.47959666468056267,0.49558230947204285,0.5279547681915266,1.41169712146257,1.3264297501114621,-0.0009735938240729646,-0.1525400594199172,1
80,-1.7438588462161713,0.3944302268685391,0.6202689639665394,0.8692580293806674,0.9957924941474628,1.4633069533275656,1.314581398732338,-0.014222645948708784,-0.2835477335627847,1
81,0.12005523511198567,1.7894513011760145,0.5515019039857837,0.21720513794745597,0.582581547573913,1.0656048619933431,1.4018729672895245,-0.002211364519764378,-0.1330907738451594,1
82,-0.26783400914409683,0.9404642577656901,0.9773846749245706,0.03400607506193506,-0.15873369616887892,1.163340649329453,1.7274358734496111,0.010478732080779513,-0.5939317345800526,1
83,-1.1354812279587227,1.1819323901373862,1.2268926716535318,-0.21278832857549176,0.22508495442020396,1.1553572001672954,1.3772411512380553,0.004877161693296556,-0.5327155832748185,1
84,-3.0380102832380134,1.9724154080632088,2.0930301652201044,-0.2005199405934314,-0.05441626524067608,1.1047766653261648,1.3465698939718873,0.009113654495729002,-0.46545878890280634,1
85,-4.041797804172416,-0.1462259241898084,1.9385771654221646,1.7251139384050775,1.3736733480812509,1.0471135694339133,1.2796748992104603,-0.03201695589806516,0.2950002381232437,1
86,-3.7401167721411346,0.3325889101764748,0.4338884006060917,0.5507473768808898,0.2704272653821598,1.1498189086044714,0.8497350564415818,0.004096056888810458,0.14845254616597436,1
87,0.5256703213871848,0.5688054449080088,0.6514522952781222,0.6859387478781749,0.7364308101557424,0.9387279976090283,0.8446689000037496,-0.006077233924229671,-1.4099730002180528,1
88,-4.450861589574782,0.662115775700183,0.9362407399918553,1.5232454418068688,1.038325215565449,1.1736308333242726,0.9473523855815933,-0.015808673416439063,0.40678886901140665,1
89,-1.912264716139029,0.3603620723435198,0.9314944874109776,1.7951118769841807,1.8342295940459965,1.3930610869751237,1.0985537812380064,-0.07600335602574014,1.9376997634171569,1
90,-1.088705977446862,0.5260912612300748,1.191339633840345,1.5763451726162234,1.6432974929957431,1.264251777378978,1.1944304884328258,-0.05288244387046803,0.7133934239550359,1
91,0.6933188064537563,0.4267633553237102,2.711660819887791,1.650627529305785,1.4316424690470175,1.0388878637490881,1.2604083556550185,-0.035723496455010266,1.4033128081562645,1
92,-3.0572929125090225,0.39813563758871673,2.698835217431099,1.8124847336171652,1.4175230034865376,1.0636307265955658,1.383159745957687,-0.0347885675965708,1.0397645362653927,1
93,1.8969694887852522,0.45442903424010106,0.8814200607980331,1.8789557564546782,1.4806497899749014,0.8410891738017965,1.3372757785289806,-0.03914376414921962,1.6713194326783503,1
94,-2.1960517647173554,0.30105022313918206,0.5775252250246488,1.5215057575367743,0.811963288011738,1.4655880762651576,1.5466062622001704,-0.008212087419736856,0.63162275528293,1
95,-2.445016109368904,0.3552559806849749,0.6259995522982404,0.887428779524425,0.8485883843634482,1.2190821053568233,1.5900846670453075,-0.009311723385008928,-0.5841928555103502,1
96,-1.6925557514547638,0.30695904049776906,0.599211325890412,0.9729108632180108,0.8290348200643257,1.2461793946110908,1.020536902059802,-0.008719142317016983,-0.7562372141911087,1
97,-1.2644162704896524,0.5049525345722797,0.5985291129937755,0.6569579342168292,0.6314801949080207,0.8881355278293559,1.0138660319543795,-0.0033761771973113215,0.02730419962039902,1
98,-1.1409745133788352,0.04205998431845911,1.2648237087063328,1.5732342830266317,1.1246300681669406,1.013883671739319,1.0132772669005414,-0.019298827906882542,1.3145467746101909,1
99,-1.346770647550852,1.7740212945998974,1.133838832552628,2.3012497856353757,1.44868285172761,1.303344521051666,1.0233726970438892,-0.03688110159941051,3.8649452530071104,1
100,-0.7656648713518374,0.8358293132539055,1.2320774896679179,2.152615396633853,2.418543604477201,1.6034855174801188,0.7299117359212483,-0.38408983737136937,2.1023744324149063,1
101,-1.391652435921992,1.6155019802068238,0.6808494691876176,1.1509964699437276,1.3396210781096927,1.945814411062854,0.6367266643918477,-0.029992590861765384,-0.010851933631416172,1
102,-1.1058893334748996,-0.1990456576041421,0.6724679964575682,0.7297978913243993,1.2895813580409383,1.6261118972738502,1.0449921241502966,-0.027201727041922977,-1.53675423942704,1
103,-0.9158021994347846,-0.1776017932199342,0.6562898049087837,0.44104303384826254,0.8435212336079025,1.655385151871594,1.0238278847366151,-0.009156930489417948,-0.23819103288875199,1
104,-1.519449904360474,0.7237344788612474,1.1856870126968075,1.3762434230518228,1.4008805784777536,1.3316038753618358,1.0133340250309746,-0.03371372642581211,0.47116394821710034,1
105,-1.0652075883977214,1.6411358858178664,1.0697108202690289,2.318712647895058,1.4447356815310566,1.6522135950592094,1.3879036745486386,-0.03661004821151864,4.056458529568371,1
106,-1.912085099177063,1.0431710887079355,0.9924502097252194,2.1648714375607807,2.351712504639299,1.354799184103927,0.9876054822052303,-0.2876542864620674,2.2331418437519406,1
107,-1.5445289226749135,2.2911737688598195,0.6634530403234512,0.9894546252503335,1.0159728173351092,1.3562954242562553,1.3486724112584516,-0.014964867740281464,0.48203401426214626,1
108,-1.2923392240352125,-0.0955641400707207,0.5874837613339917,0.4638505268609095,1.2256688530885786,1.7751970446456546,1.3310188394412088,-0.023922381212320258,-0.957186028630395,1
109,-0.07257914542743192,-0.00955173082221893,0.6426455469760882,0.6122493850376091,1.1849907066121885,1.6408645404736373,1.2819750019873453,-0.021984232352965736,-0.10009392104468075,1
110,-1.8289074777068544,1.5620641118924832,0.9216121463082854,1.7977327376284753,1.211006298925784,1.7625779311841476,1.2028560615628856,-0.023211138822026564,0.9915298866891923,1
111,-0.8227381610163884,1.2620065622047396,0.6306385999953543,1.2928525559134514,1.3651653790281728,1.744716380504394,1.2051014168950764,-0.03150111022969997,-0.13660636565281015,1
112,-0.823112363020483,2.5837988305230817,0.5624476309051242,1.324656559879633,1.3243831685063288,1.628692925233159,1.2007220050803682,-0.029120410973868933,0.012616894087161544,1
113,-0.46597397031233445,2.5892983193757204,0.5764708960026192,1.2298854059495037,1.318386844555672,1.732341441685374,1.1904590466944036,-0.02878267045986425,0.04498133040926258,1
114,-2.5979375003623164,2.7363451774751604,0.693584109924794,1.1788043386669655,1.6900838497320627,1.5780760991422995,1.2260314134227868,-0.05769697718796214,0.10885501262279919,1
115,-0.3842145744376442,1.9543204116398456,1.0122533340858662,1.349284286238593,1.4342213018083163,1.2395230950654839,1.1264652025506547,-0.03589660235313346,0.3666364130623151,1
116,-0.31457932349562984,2.664180583117999,0.5603251907822916,1.2894650029538672,1.2638616149196542,1.4335357095393018,1.0355171015947893,-0.025845682370730927,-0.04504554179389076,1
117,-1.0543242973106257,2.348402439725888,0.8333727810779444,0.9820986786497531,1.3753633761160768,1.1890183513033232,1.0445052213157784,-0.032120243474006716,-0.06990639316542215,1
118,-2.5601880021892245,2.0041144703065172,0.6351412051131465,1.034122469649455,1.1720917935740913,1.5983846831339463,1.0608712592797567,-0.021391933893026037,-0.17773113565508641,1
119,-2.5238005993110395,2.0566911981106775,0.5941109723298711,1.3264286507001248,1.2949133483000814,1.3852079269486512,1.0588872715407123,-0.02748929374578793,0.10692059135382026,1
120,-1.3424822925839253,2.1129435981862184,0.6541457072336316,1.287399889438907,1.2545919529271674,1.3929524867354008,1.1606251742736904,-0.025369203744794986,0.15627162439488887,1
121,-0.09171957793688489,0.8101665188640319,1.461301022936955,1.5502575077456,1.3292248704439373,1.1868378080635462,1.0318672648436762,-0.029395360404823826,0.1755895255448547,1
122,-1.2814798818763788,0.024740736573729563,0.5989839215915322,2.169050255040891,2.0744113315984305,1.1872869333970535,1.6931464728396315,-0.12688480678114425,2.832316807235099,1
123,-1.3536409963460352,-0.06284494282490982,0.9386284851300475,1.9942228609936297,2.0651752983562024,1.1573781908973086,1.022808898989275,-0.12415510354715889,2.540543068181557,1
124,-1.1358404618826539,-0.8830582314748953,0.9956907209842106,1.6776229276828787,1.7888075239297407,1.1539659575265513,1.320026644053524,-0.06957325625566665,2.0333739623603,1
125,-1.278830531687388,0.24711487305995458,0.5861583191348431,0.8645959102503922,1.3616474555587048,1.1257538079348373,1.3643164364432037,-0.031289803889844314,-0.5589271340121145,1
126,-1.1245395613589884,0.8887399613545649,0.6221791600770903,0.9482111717413781,1.11617028984632,1.3874994492969892,1.3102165105675811,-0.018939352278368935,0.24989799567078624,1
127,-1.6843532435250037,0.09663747247422294,0.9243994732859497,1.4551945526029446,1.2429070272971747,1.4235323938163762,1.2952470452520084,-0.024777528179607666,0.1455151216757843,1
128,-2.1182853715135033,0.695075748172508,0.6134468350001888,1.3590944183011517,1.8971081633413793,1.5833560560596853,1.3278157990524706,-0.08618560843474174,1.2338896123956171,1
129,0.36354206428502367,0.8301632890880005,1.1915995244676363,1.4858644095944993,1.5201398602920861,1.3091467013900007,1.606595597200729,-0.042115742849947756,0.2726168333474055,1
130,-1.7329246636565199,1.1984727029411097,1.9904253455662988,2.2566171834887387,1.8858029667148313,1.2094888422423227,1.1759019883548838,-0.08423129928753494,3.6576856445121835,1
131,-1.3242736230646692,-0.12934138884125207,0.4574247455399665,2.201029328701173,2.6222022362996538,1.2378696740831376,1.1309530755377568,-3.5712593670728556,1.9990093128423667,1
132,-4.4863628821072705,0.7057692695251362,0.5774942153475783,2.227968307856755,1.7513201626752306,1.4046614236278265,1.2009601876355818,-0.06475619256120145,3.242336803225038,1
133,-0.8513870664498928,-0.03652312316793157,1.3448700219114225,2.0455662486630044,2.086640917267665,1.4092755930850744,1.195012167231985,-0.1306370581401805,2.637903716515916,1
134,-1.2197814554412143,0.256888626674771,1.2052437824002835,1.8065345800954806,1.9809436250334012,1.233811542935424,1.37009734403787,-0.1027399784151779,2.2559089105333583,1
135,-0.7869045771042625,0.7435806450838058,0.949777793040787,0.8539155910620314,1.86312880804328,1.0903217428183793,1.8199508443032595,-0.08048098441455814,-0.646116410610314,1
136,-2.704091124883951,0.3157104287264245,2.013347698893216,1.8830591419277678,2.290427756517929,1.0314418119551172,1.057271740092601,-0.23075885250440378,1.926701225917247,1
137,-0.693391496280954,0.49823334448395745,1.9818294630687188,2.0401512401800916,2.8000345204656667,0.7382351007641669,1.302511755501876,0.706793217625702,2.215463627546673,1
138,-2.662217920625734,1.1176930923847803,1.289838181582926,2.129788018171721,2.6781379091503914,0.9720127084080513,1.1977952262252576,3.5374280607502624,2.4320537369972457,1
139,-2.6405740767088863,0.7363856398147222,1.709853921610645,2.1079827739826507,2.323409808099882,0.7833858821053006,0.9497554592569967,-0.25872248596312464,2.8093631011414044,1
140,-1.375711430547551,0.8981986998296184,1.6706949013438812,2.195409244820207,2.5162205183465263,0.6919112755321032,0.8163781826830032,-0.6987755725257591,2.5652198401234743,1
141,-4.408790806658401,1.2274201090006767,0.691613272667836,2.30373252022711,1.6550087489244847,1.388003120282945,1.1593240448104,-0.05404508526598585,3.7894488142428657,1
142,-3.3044159160132764,0.9982622075087403,0.9223528345960743,2.2273089830292867,2.2230799507576937,1.0405470768697775,0.9784123237966164,-0.1870877079753609,2.9084907550723904,1
143,0.9531796461774009,0.9719424058179315,1.221844296218419,2.1846985611510013,2.050025528904088,1.0729003250198121,0.9275649945369082,-0.11985969192776165,3.15254969362076,1
144,0.43152708438898024,0.3140008927555463,0.9197214419947513,2.082172580752336,1.9662676612754875,1.1162949011133936,0.9986768185530769,-0.09954875741644045,2.764655034848609,1
145,1.0369934110545713,0.4201726778176921,1.072439671855589,1.5157145255827875,1.8397130708249978,1.1109277205006818,1.4674952305067714,-0.07682839864103586,0.8430639631678646,1
146,1.2052159219954228,1.1300379473156388,2.2169200272488268,2.125400038280566,2.3287171442596666,1.1206586062198427,1.4921851911393256,-0.26375908317502633,2.447572628423686,1
147,-0.8898138702503949,1.0641415807125332,2.6808247969599757,2.2586006805723944,1.915456051387703,1.1461977645270678,1.3018224872000126,-0.08948548619208493,3.801315057155354,1
148,-0.945753327842538,1.5696081190999556,2.306335397567654,2.2818954167307215,2.1285737688290056,1.309806920860751,0.929939453648993,-0.14484001154259618,3.6094297573909198,1
149,-0.9049428572759513,1.450701480592719,1.1311099809661163,2.285845478971542,2.189454517976599,1.290181457954679,1.0406167439896783,-0.17006743137353997,3.2299694379438213,1
150,-0.8745875907037743,1.9424913063781328,0.9806251861836074,2.265232487046249,1.3408192813068776,1.1621694250411585,0.96283655103256,-0.030062035763493075,3.4923771969528974,1
151,-1.478265231789792,1.2990124506359757,0.6233919830044491,2.301244443783453,1.567895968217081,1.0126586852126347,1.056896323372078,-0.04599968497433297,3.5532203573343075,1
152,-1.1871959449246337,0.9735440337031727,0.6491265694941617,2.263360927778059,2.1393858485475494,1.3318027954402942,0.9778491246993474,-0.14888066401762112,3.4455470500489715,1
153,-2.0895466575990183,0.3777741465319957,1.617186669817816,1.9964137546976755,2.4048615745762425,0.9738569885039625,1.0318258084079415,-0.36006087411468124,1.3802621207607289,1
154,-1.2152236750313399,1.5318445374768535,2.0575550945951355,1.683188020003255,2.3109155924519738,0.6768642210649233,0.7464995644057422,-0.24748868834882454,1.5971603315423875,1
155,-0.7330980709354609,1.4295812342566756,1.1901701260175348,2.312506115930356,2.4151287672702093,0.8949999574806302,1.087531683313488,-0.37783002908663066,3.380173492369967,1
156,-0.8939151242152753,1.3158541838600122,1.1433898131055302,2.298404624859164,2.2243427225522074,0.8418031257593211,1.1775079929014007,-0.18777932673045697,3.0341527861183994,1
157,-1.810721260307843,1.2397335261428075,1.271645837672726,2.2906165047936002,1.9342202654574845,0.8519462391384168,1.1871586487874428,-0.09303529325715035,3.4632376112311722,1
158,-2.3265362708323836,1.1722162016627418,1.4244615265187526,2.297977251822314,1.9089651787753965,0.8144120041004549,1.1986942751008784,-0.0882994071099072,3.520971511320589,1
159,-1.2506905409794518,0.37223111209361737,2.1694380096430783,2.1495049001816224,2.745321443005318,0.5156297867928501,1.168971772403552,1.0848720008080845,1.4646878487302881,1
